Target Word,AI Prediction,Rule-Based Prediction,Entropy Prediction,Steps
RUJLU,KANCA,ASLIK,KATIR,1
RUJLU,SUSUŞ,ŞÜMUL,SORGU,2
RUJLU,MUTLU,RUJLU,RUHLU,3
RUJLU,PULLU,RUJLU,RUJLU,4
RUJLU,RUJLU,RUJLU,RUJLU,5
RUJLU,RUJLU,RUJLU,RUJLU,6
EZİNE,KERİM,HERİF,KERİM,1
EZİNE,DİNCE,İŞTEŞ,ZİNDE,2
EZİNE,EZİNE,EDİBE,EZİNE,3
EZİNE,EZİNE,EZİNE,EZİNE,4
EZİNE,EZİNE,EZİNE,EZİNE,5
EZİNE,EZİNE,EZİNE,EZİNE,6
HELİK,HELİK,HELİK,HELİK,1
HELİK,HELİK,HELİK,HELİK,2
HELİK,HELİK,HELİK,HELİK,3
HELİK,HELİK,HELİK,HELİK,4
HELİK,HELİK,HELİK,HELİK,5
HELİK,HELİK,HELİK,HELİK,6
REÇEL,KELEK,BÖCEK,KELER,1
REÇEL,REÇEL,GAZEL,REÇEL,2
REÇEL,REÇEL,EÇHEL,REÇEL,3
REÇEL,REÇEL,REÇEL,REÇEL,4
REÇEL,REÇEL,REÇEL,REÇEL,5
REÇEL,REÇEL,REÇEL,REÇEL,6
SELVİ,SETİK,SENİT,SELİM,1
SELVİ,SESÇİ,SEZGİ,SELVİ,2
SELVİ,SEVGİ,SELVİ,SELVİ,3
SELVİ,SELVİ,SELVİ,SELVİ,4
SELVİ,SELVİ,SELVİ,SELVİ,5
SELVİ,SELVİ,SELVİ,SELVİ,6
SİYAH,SAMBA,AJANS,SALİK,1
SİYAH,SİLAJ,SAYRI,SİMAV,2
SİYAH,SİVAS,SİYAK,SİGAR,3
SİYAH,SİYAK,SİYAH,SİYAH,4
SİYAH,SİYAH,SİYAH,SİYAH,5
SİYAH,SİYAH,SİYAH,SİYAH,6
EZGİN,MASAJ,SATIH,TARİK,1
EZGİN,KEŞİK,EZİNE,NESİM,2
EZGİN,ERGİN,EZGİN,ENGİN,3
EZGİN,EVGİN,EZGİN,EVGİN,4
EZGİN,EZGİN,EZGİN,EZGİN,5
EZGİN,EZGİN,EZGİN,EZGİN,6
ŞÖMİZ,TARAZ,İZAFE,MARİZ,1
ŞÖMİZ,İÇSİZ,DÖVİZ,SEMİZ,2
ŞÖMİZ,GENİZ,ŞÖMİZ,ŞÖMİZ,3
ŞÖMİZ,ŞÖMİZ,ŞÖMİZ,ŞÖMİZ,4
ŞÖMİZ,ŞÖMİZ,ŞÖMİZ,ŞÖMİZ,5
ŞÖMİZ,ŞÖMİZ,ŞÖMİZ,ŞÖMİZ,6
KELAM,KEPİR,BENİZ,KERİM,1
KELAM,KELEK,HEMŞO,KELAM,2
KELAM,KELAM,MELUL,KELAM,3
KELAM,KELAM,KELAM,KELAM,4
KELAM,KELAM,KELAM,KELAM,5
KELAM,KELAM,KELAM,KELAM,6
TUVAL,TATAR,VAKİT,TARİK,1
TUVAL,TOMAK,TUVAL,TUMAN,2
TUVAL,TEZAT,TUVAL,TUHAF,3
TUVAL,TÜVAN,TUVAL,TUTAÇ,4
TUVAL,TUVAL,TUVAL,TUVAL,5
TUVAL,TUVAL,TUVAL,TUVAL,6
YILGI,KELEK,ÖLÇÜŞ,TÜLEK,1
YILGI,POLÜM,DELME,SOLCU,2
YILGI,CILIZ,ONLUK,YILGI,3
YILGI,YILGI,CILIZ,YILGI,4
YILGI,YILGI,YILGI,YILGI,5
YILGI,YILGI,YILGI,YILGI,6
HUTBE,MARDA,ÜCRET,MİRAT,1
HUTBE,SELEF,FETVA,TÜNEL,2
HUTBE,EPOPE,DİTME,BESTE,3
HUTBE,ÇİNCE,HUTBE,HUTBE,4
HUTBE,HUTBE,HUTBE,HUTBE,5
HUTBE,HUTBE,HUTBE,HUTBE,6
FRANK,KANCA,OOSİT,TARİK,1
FRANK,AKMAN,YIĞIŞ,ARDAK,2
FRANK,FRANK,DRAMA,FRANK,3
FRANK,FRANK,FRAPE,FRANK,4
FRANK,FRANK,FRANK,FRANK,5
FRANK,FRANK,FRANK,FRANK,6
EVCEK,ERKİN,EĞREZ,ERKİN,1
EVCEK,EKMEK,EMMEK,EĞMEK,2
EVCEK,EVCEK,ESNEK,EVCEK,3
EVCEK,EVCEK,EVCEK,EVCEK,4
EVCEK,EVCEK,EVCEK,EVCEK,5
EVCEK,EVCEK,EVCEK,EVCEK,6
ÜLSER,RESEN,USKUR,KESİR,1
ÜLSER,EKSER,NESİR,ÜLSER,2
ÜLSER,ÜLSER,ÜLSER,ÜLSER,3
ÜLSER,ÜLSER,ÜLSER,ÜLSER,4
ÜLSER,ÜLSER,ÜLSER,ÜLSER,5
ÜLSER,ÜLSER,ÜLSER,ÜLSER,6
İŞLEV,ÇİMEK,KRİKO,KİLER,1
İŞLEV,İŞLEV,FENNİ,İŞLEM,2
İŞLEV,İŞLEV,İMECE,İŞLEV,3
İŞLEV,İŞLEV,İLGEÇ,İŞLEV,4
İŞLEV,İŞLEV,İŞLEV,İŞLEV,5
İŞLEV,İŞLEV,İŞLEV,İŞLEV,6
İKONA,BOMBA,ADALE,İKMAL,1
İKONA,KİNOA,TOKAÇ,İKONA,2
İKONA,İKONA,OKUMA,İKONA,3
İKONA,İKONA,İKONA,İKONA,4
İKONA,İKONA,İKONA,İKONA,5
İKONA,İKONA,İKONA,İKONA,6
SAYIN,SALÇA,SAĞIN,SALIK,1
SAYIN,SAKAK,SAYIN,SAYIN,2
SAYIN,SANGI,SAYIN,SAYIN,3
SAYIN,SAĞIN,SAYIN,SAYIN,4
SAYIN,SAYIN,SAYIN,SAYIN,5
SAYIN,SAYIN,SAYIN,SAYIN,6
LAZIM,LAZIM,LAZIM,LAĞIM,1
LAZIM,LAZIM,LAZIM,LAZIM,2
LAZIM,LAZIM,LAZIM,LAZIM,3
LAZIM,LAZIM,LAZIM,LAZIM,4
LAZIM,LAZIM,LAZIM,LAZIM,5
LAZIM,LAZIM,LAZIM,LAZIM,6
SÖVGÜ,DÖNGÜ,BUGÜN,ÖZGÜR,1
SÖVGÜ,SÖVGÜ,SÜZGÜ,DÖNGÜ,2
SÖVGÜ,SÖVGÜ,SÖVGÜ,SÖVGÜ,3
SÖVGÜ,SÖVGÜ,SÖVGÜ,SÖVGÜ,4
SÖVGÜ,SÖVGÜ,SÖVGÜ,SÖVGÜ,5
SÖVGÜ,SÖVGÜ,SÖVGÜ,SÖVGÜ,6
KAVİM,TAVİZ,HAVİT,TAVİK,1
KAVİM,MAVİŞ,KAVİS,KAVİL,2
KAVİM,KAVİM,KAVİM,KAVİM,3
KAVİM,KAVİM,KAVİM,KAVİM,4
KAVİM,KAVİM,KAVİM,KAVİM,5
KAVİM,KAVİM,KAVİM,KAVİM,6
SURAT,ÇIRAK,İHRAÇ,İFRAT,1
SURAT,İFRAT,BORAT,SIRAT,2
SURAT,SURAT,EVRAT,SURAT,3
SURAT,SURAT,KIRAT,SURAT,4
SURAT,SURAT,SÜRAT,SURAT,5
SURAT,SURAT,SURAT,SURAT,6
SUNAK,MANDA,BENCE,SANEM,1
SUNAK,BUNAK,YANAL,SINAV,2
SUNAK,SUNAK,TINAZ,SUNAK,3
SUNAK,SUNAK,GÜNAH,SUNAK,4
SUNAK,SUNAK,SUNAK,SUNAK,5
SUNAK,SUNAK,SUNAK,SUNAK,6
YETKİ,KEKEÇ,KİTİN,KESİR,1
YETKİ,TEPKİ,YETKİ,TEKLİ,2
YETKİ,YETKİ,YETKİ,YETKİ,3
YETKİ,YETKİ,YETKİ,YETKİ,4
YETKİ,YETKİ,YETKİ,YETKİ,5
YETKİ,YETKİ,YETKİ,YETKİ,6
FACİA,KARHA,LADİK,KARLI,1
FACİA,SALPA,BAHİS,SATHİ,2
FACİA,TAFTA,TAPİR,CAZİP,3
FACİA,FACİA,ŞAFİİ,FACİA,4
FACİA,FACİA,FACİA,FACİA,5
FACİA,FACİA,FACİA,FACİA,6
LAKİN,KAKIÇ,ALKIŞ,KARLI,1
LAKİN,TAKLA,LAKOZ,LAKİN,2
LAKİN,LAKİN,LAKİN,LAKİN,3
LAKİN,LAKİN,LAKİN,LAKİN,4
LAKİN,LAKİN,LAKİN,LAKİN,5
LAKİN,LAKİN,LAKİN,LAKİN,6
MAHUT,MALUM,MEVUT,MESUL,1
MAHUT,MAPUS,MABUT,MAHUT,2
MAHUT,MAŞUK,MAHUT,MAHUT,3
MAHUT,MAHUT,MAHUT,MAHUT,4
MAHUT,MAHUT,MAHUT,MAHUT,5
MAHUT,MAHUT,MAHUT,MAHUT,6
LAMEL,DİKÇE,GAİLE,KİLER,1
LAMEL,FASET,TALER,TÜZEL,2
LAMEL,HALEL,LAMEL,HAMEL,3
LAMEL,GAZEL,LAMEL,LAMEL,4
LAMEL,PAPEL,LAMEL,LAMEL,5
LAMEL,LAMEL,LAMEL,LAMEL,6
ARIZA,GABRO,ARALI,SAYRI,1
ARIZA,ARAMA,ARDIÇ,ARDIÇ,2
ARIZA,ARIZA,ARIZA,ARIZA,3
ARIZA,ARIZA,ARIZA,ARIZA,4
ARIZA,ARIZA,ARIZA,ARIZA,5
ARIZA,ARIZA,ARIZA,ARIZA,6
SATİR,SETİR,SENİR,SENİR,1
SATİR,SATİR,SATİR,SATİR,2
SATİR,SATİR,SATİR,SATİR,3
SATİR,SATİR,SATİR,SATİR,4
SATİR,SATİR,SATİR,SATİR,5
SATİR,SATİR,SATİR,SATİR,6
TOSUN,ÇEMEN,GÜZÜN,KESİN,1
TOSUN,KORUN,KÖKEN,TOSUN,2
TOSUN,YOĞUN,BUŞON,TOSUN,3
TOSUN,TOSUN,TORUN,TOSUN,4
TOSUN,TOSUN,TOSUN,TOSUN,5
TOSUN,TOSUN,TOSUN,TOSUN,6
HAİLE,HARAÇ,ŞARPİ,KALIT,1
HAİLE,HALKA,HALİÇ,GAZAL,2
HAİLE,HAVLI,HAİLE,HAYLİ,3
HAİLE,HAYLİ,HAİLE,HAİLE,4
HAİLE,HAİLE,HAİLE,HAİLE,5
HAİLE,HAİLE,HAİLE,HAİLE,6
SÜTÇÜ,SARAÇ,UYARI,MİRAT,1
SÜTÇÜ,SEÇME,PİSİN,TÜNEL,2
SÜTÇÜ,SÜTÇÜ,CEMSE,SÜTÇÜ,3
SÜTÇÜ,SÜTÇÜ,SÜTÇÜ,SÜTÇÜ,4
SÜTÇÜ,SÜTÇÜ,SÜTÇÜ,SÜTÇÜ,5
SÜTÇÜ,SÜTÇÜ,SÜTÇÜ,SÜTÇÜ,6
KATIK,KALIK,KABIZ,YATIK,1
KATIK,KARIK,KARIŞ,BATIK,2
KATIK,KANIK,KALIP,ÇATIK,3
KATIK,KAÇIK,KAYIK,KATIK,4
KATIK,KASIK,KANIK,KATIK,5
KATIK,KATIK,KASIK,KATIK,6
MEZRU,KESİF,FERMA,TERİM,1
MEZRU,MELCE,CEMRE,MEZRU,2
MEZRU,MEŞBU,MEŞRU,MEZRU,3
MEZRU,MEMNU,MEZRU,MEZRU,4
MEZRU,MEZRU,MEZRU,MEZRU,5
MEZRU,MEZRU,MEZRU,MEZRU,6
İZMİT,SEZİŞ,ÖZDEŞ,BEZİK,1
İZMİT,KİLİZ,ÜZÜNÇ,İŞSİZ,2
İZMİT,İZMİT,UZLUK,İZMİT,3
İZMİT,İZMİT,İZMİT,İZMİT,4
İZMİT,İZMİT,İZMİT,İZMİT,5
İZMİT,İZMİT,İZMİT,İZMİT,6
FONEM,RENDE,SONUÇ,GÜNDE,1
FONEM,TÜNEL,TONER,SENET,2
FONEM,YÖNEY,FONEM,ÖZNEL,3
FONEM,FONEM,FONEM,FONEM,4
FONEM,FONEM,FONEM,FONEM,5
FONEM,FONEM,FONEM,FONEM,6
GUANO,SAMAN,NEZİF,SERİN,1
GUANO,ANANE,RADON,MAVNA,2
GUANO,UTANÇ,BOYNA,AHUNT,3
GUANO,GUANO,GUANO,GUANO,4
GUANO,GUANO,GUANO,GUANO,5
GUANO,GUANO,GUANO,GUANO,6
GÖCEN,KAŞAN,BÖCEK,SERAK,1
GÖCEN,SEREN,GÖCEN,DÖNEL,2
GÖCEN,GÜVEN,GÖCEN,ÇÖVEN,3
GÖCEN,GÖNEN,GÖCEN,GÖCEN,4
GÖCEN,GÖCEN,GÖCEN,GÖCEN,5
GÖCEN,GÖCEN,GÖCEN,GÖCEN,6
KÖYLÜ,KAYAÇ,KAYRA,KIYMA,1
KÖYLÜ,KEYİF,KIYGI,KEYFİ,2
KÖYLÜ,KIYIŞ,KEYFİ,KÖYCÜ,3
KÖYLÜ,KUYTU,KUYTU,KÖYLÜ,4
KÖYLÜ,KÖYLÜ,KÖYLÜ,KÖYLÜ,5
KÖYLÜ,KÖYLÜ,KÖYLÜ,KÖYLÜ,6
DERİN,DENEK,DİLİŞ,DİNEK,1
DERİN,DEĞİN,DÖVİZ,DEFİN,2
DERİN,DEFİN,DERİK,DEĞİN,3
DERİN,DERİN,DERİN,DERİN,4
DERİN,DERİN,DERİN,DERİN,5
DERİN,DERİN,DERİN,DERİN,6
KIRKI,KIRAN,KINLI,KIRAT,1
KIRKI,KIRKI,KIRKI,KIRCI,2
KIRKI,KIRKI,KIRKI,KIRKI,3
KIRKI,KIRKI,KIRKI,KIRKI,4
KIRKI,KIRKI,KIRKI,KIRKI,5
KIRKI,KIRKI,KIRKI,KIRKI,6
MEDÜZ,ŞERİF,ZÜMRE,SERİM,1
MEDÜZ,MELCE,MEDÜZ,DELME,2
MEDÜZ,MEZUN,MEDÜZ,MEDET,3
MEDÜZ,MEDÜZ,MEDÜZ,MEDÜZ,4
MEDÜZ,MEDÜZ,MEDÜZ,MEDÜZ,5
MEDÜZ,MEDÜZ,MEDÜZ,MEDÜZ,6
SORUŞ,TARAŞ,KANIŞ,KAYIŞ,1
SORUŞ,SORUŞ,GİYİŞ,SORUŞ,2
SORUŞ,SORUŞ,FUHUŞ,SORUŞ,3
SORUŞ,SORUŞ,COŞUŞ,SORUŞ,4
SORUŞ,SORUŞ,SOLUŞ,SORUŞ,5
SORUŞ,SORUŞ,SORUŞ,SORUŞ,6
KEMHA,KANMA,DUYMA,KARMA,1
KEMHA,KEMHA,HEMPA,KEMHA,2
KEMHA,KEMHA,KEMHA,KEMHA,3
KEMHA,KEMHA,KEMHA,KEMHA,4
KEMHA,KEMHA,KEMHA,KEMHA,5
KEMHA,KEMHA,KEMHA,KEMHA,6
SETİK,BETİK,ETLİK,BETİK,1
SETİK,SETİK,YETİK,SETİK,2
SETİK,SETİK,SETİK,SETİK,3
SETİK,SETİK,SETİK,SETİK,4
SETİK,SETİK,SETİK,SETİK,5
SETİK,SETİK,SETİK,SETİK,6
LİBOŞ,SELEK,TEKEL,MELİK,1
LİBOŞ,MİTİL,HIZLI,FİŞLİ,2
LİBOŞ,FİŞLİ,DİLSİ,LİBOŞ,3
LİBOŞ,LİBOŞ,LİBOŞ,LİBOŞ,4
LİBOŞ,LİBOŞ,LİBOŞ,LİBOŞ,5
LİBOŞ,LİBOŞ,LİBOŞ,LİBOŞ,6
HAZIK,LAMBA,KIZIL,KALIT,1
HAZIK,KAKAO,HAZIK,BASIK,2
HAZIK,SAPIK,HAZIK,YAZIK,3
HAZIK,YATIK,HAZIK,HAZIK,4
HAZIK,HAZIK,HAZIK,HAZIK,5
HAZIK,HAZIK,HAZIK,HAZIK,6
RAYİÇ,KANCA,TAFRA,KALIT,1
RAYİÇ,PASAJ,KARNİ,HARİS,2
RAYİÇ,TARİH,HAŞİR,NAŞİR,3
RAYİÇ,RAYİÇ,RAYİÇ,RAYİÇ,4
RAYİÇ,RAYİÇ,RAYİÇ,RAYİÇ,5
RAYİÇ,RAYİÇ,RAYİÇ,RAYİÇ,6
YAYLI,ABALI,İMALI,YASLI,1
YAYLI,CARLI,ÇAVLI,YAĞLI,2
YAYLI,DALLI,FASLI,YAŞLI,3
YAYLI,SAZLI,PAYLI,YAYLI,4
YAYLI,ŞAPLI,RAYLI,YAYLI,5
YAYLI,TATLI,YAYLI,YAYLI,6
DİSKO,DİLME,ŞİNİK,SİNLE,1
DİSKO,DİNGİ,KİMSE,MİTOS,2
DİSKO,DİKİT,SİLKİ,DİSKO,3
DİSKO,DİSKO,DİSKO,DİSKO,4
DİSKO,DİSKO,DİSKO,DİSKO,5
DİSKO,DİSKO,DİSKO,DİSKO,6
KÜPLÜ,LEHİM,İLETİ,TEKLİ,1
KÜPLÜ,KOŞUL,ZORLU,KÜFLÜ,2
KÜPLÜ,KÖKLÜ,YÜKLÜ,KÜPLÜ,3
KÜPLÜ,KÜTLÜ,KÜFLÜ,KÜPLÜ,4
KÜPLÜ,KÜPLÜ,KÜPLÜ,KÜPLÜ,5
KÜPLÜ,KÜPLÜ,KÜPLÜ,KÜPLÜ,6
İTMAM,MASAT,İTHAM,MİLAT,1
İTMAM,EYTAM,İTMAM,İTHAM,2
İTMAM,İTHAM,İTMAM,İTMAM,3
İTMAM,İTMAM,İTMAM,İTMAM,4
İTMAM,İTMAM,İTMAM,İTMAM,5
İTMAM,İTMAM,İTMAM,İTMAM,6
FASİT,KAMİL,TARİH,TALİK,1
FASİT,HARİR,MATİZ,FATİH,2
FASİT,TAYİP,DASİT,FASİT,3
FASİT,BASİT,BASİT,FASİT,4
FASİT,FASİT,FASİT,FASİT,5
FASİT,FASİT,FASİT,FASİT,6
MASAT,MAKAM,MARTI,MAKAT,1
MASAT,MARAL,MATEM,MABAT,2
MASAT,MANAT,MAHUT,MANAT,3
MASAT,MASAT,MASAT,MASAT,4
MASAT,MASAT,MASAT,MASAT,5
MASAT,MASAT,MASAT,MASAT,6
SINIK,MARDA,MONAT,KATIR,1
SINIK,KÖLÜK,DÖNÜK,ÇIKIŞ,2
SINIK,SINIK,SINIK,BIDIK,3
SINIK,SINIK,SINIK,SINIK,4
SINIK,SINIK,SINIK,SINIK,5
SINIK,SINIK,SINIK,SINIK,6
ADRES,SÜSEN,PİPET,DİREN,1
ADRES,ESTER,YÖNEY,ADRES,2
ADRES,ADRES,DÜŞEŞ,ADRES,3
ADRES,ADRES,ERDEM,ADRES,4
ADRES,ADRES,ADRES,ADRES,5
ADRES,ADRES,ADRES,ADRES,6
EZGİN,ÇEMEN,ENZİM,KENDİ,1
EZGİN,ELGİN,EZGİN,EZİNÇ,2
EZGİN,EZGİN,EZGİN,EZGİN,3
EZGİN,EZGİN,EZGİN,EZGİN,4
EZGİN,EZGİN,EZGİN,EZGİN,5
EZGİN,EZGİN,EZGİN,EZGİN,6
TİTİZ,SİRKE,PİSİK,DİREN,1
TİTİZ,BİNGİ,YİĞİT,KİTAP,2
TİTİZ,ÇİVİT,BİTİŞ,BİTİŞ,3
TİTİZ,YİTİŞ,VİTİR,HİTİT,4
TİTİZ,TİTİZ,TİTİZ,TİTİZ,5
TİTİZ,TİTİZ,TİTİZ,TİTİZ,6
CEMİL,KAMİL,KAVİM,KAMİL,1
CEMİL,CEMİL,LİMİT,CEMİL,2
CEMİL,CEMİL,CEMİL,CEMİL,3
CEMİL,CEMİL,CEMİL,CEMİL,4
CEMİL,CEMİL,CEMİL,CEMİL,5
CEMİL,CEMİL,CEMİL,CEMİL,6
DÜRZİ,SARAÇ,TRATA,SEMAİ,1
DÜRZİ,TERFİ,MÜDÜR,DİLCİ,2
DÜRZİ,BİRLİ,DÜRZİ,DÜRZİ,3
DÜRZİ,DÜRZİ,DÜRZİ,DÜRZİ,4
DÜRZİ,DÜRZİ,DÜRZİ,DÜRZİ,5
DÜRZİ,DÜRZİ,DÜRZİ,DÜRZİ,6
HATTA,KANCA,KOVUŞ,TARİK,1
HATTA,SARMA,CEZBE,SAMUT,2
HATTA,HAVVA,FİRAR,BATON,3
HATTA,HATTA,ÇAMÇA,ÇATIŞ,4
HATTA,HATTA,HASPA,HATTA,5
HATTA,HATTA,HATTA,HATTA,6
ZEBUN,MASUM,BASUR,SAMUR,1
ZEBUN,KORUK,ZEBUN,KOYUT,2
ZEBUN,CÜNUN,ZEBUN,CENUP,3
ZEBUN,ZEBUN,ZEBUN,ZEBUN,4
ZEBUN,ZEBUN,ZEBUN,ZEBUN,5
ZEBUN,ZEBUN,ZEBUN,ZEBUN,6
SEDİR,ŞERİF,ERİME,SERİM,1
SEDİR,TEHİR,TERFİ,SEDİR,2
SEDİR,NEVİR,REVİR,SEDİR,3
SEDİR,SEYİR,GELİR,SEDİR,4
SEDİR,SEDİR,ZEHİR,SEDİR,5
SEDİR,SEDİR,NEŞİR,SEDİR,6
OTSUZ,TIKIZ,KOPUZ,ÖZNEL,1
OTSUZ,HOTOZ,ODSUZ,DOKUZ,2
OTSUZ,OTSUZ,OTSUZ,OTSUZ,3
OTSUZ,OTSUZ,OTSUZ,OTSUZ,4
OTSUZ,OTSUZ,OTSUZ,OTSUZ,5
OTSUZ,OTSUZ,OTSUZ,OTSUZ,6
ORALI,FALSO,SALOZ,KAROT,1
ORALI,ORALI,PLATO,AGORA,2
ORALI,ORALI,OYALI,ORALI,3
ORALI,ORALI,ODALI,ORALI,4
ORALI,ORALI,ORALI,ORALI,5
ORALI,ORALI,ORALI,ORALI,6
LİRİK,KELEK,ÇİTİL,SERİK,1
LİRİK,LOJİK,SİLİS,BORİK,2
LİRİK,LİRİK,LİRİK,FİRİK,3
LİRİK,LİRİK,LİRİK,LİRİK,4
LİRİK,LİRİK,LİRİK,LİRİK,5
LİRİK,LİRİK,LİRİK,LİRİK,6
KUBAT,KAPAK,GÖCEN,MERAK,1
KUBAT,KOLAN,SÜBUT,KOLAN,2
KUBAT,KESAT,KUBAT,KASAP,3
KUBAT,KÜŞAT,KUBAT,KUBAT,4
KUBAT,KUBAT,KUBAT,KUBAT,5
KUBAT,KUBAT,KUBAT,KUBAT,6
KURMA,KURCA,TUFAN,KURMA,1
KURMA,KURMA,GUARD,KURMA,2
KURMA,KURMA,KURCA,KURMA,3
KURMA,KURMA,KURMA,KURMA,4
KURMA,KURMA,KURMA,KURMA,5
KURMA,KURMA,KURMA,KURMA,6
KOPÇA,KOPYA,DONUK,KORAL,1
KOPÇA,KOPMA,YOKSA,KONYA,2
KOPÇA,KOPÇA,KOPÇA,KOKMA,3
KOPÇA,KOPÇA,KOPÇA,KOPÇA,4
KOPÇA,KOPÇA,KOPÇA,KOPÇA,5
KOPÇA,KOPÇA,KOPÇA,KOPÇA,6
YAĞMA,KALAK,AÇGÖZ,MALİK,1
YAĞMA,MANİA,HAMLA,SAYIM,2
YAĞMA,SAPMA,KANMA,YAMAN,3
YAĞMA,YAĞMA,BAYMA,YAĞMA,4
YAĞMA,YAĞMA,YAĞMA,YAĞMA,5
YAĞMA,YAĞMA,YAĞMA,YAĞMA,6
CIBIL,OKRUK,LIKIR,KÜRİT,1
CIBIL,DİLLİ,CILIZ,DOLUM,2
CIBIL,ÖLGÜN,CIBIL,HIZLI,3
CIBIL,TIFIL,CIBIL,BICIL,4
CIBIL,BICIL,CIBIL,CIBIL,5
CIBIL,CIBIL,CIBIL,CIBIL,6
PAPAZ,KAZAZ,HIZLA,KAZIL,1
PAPAZ,NAMAZ,UZMAN,HAPAZ,2
PAPAZ,TALAZ,TOPAZ,PAPAZ,3
PAPAZ,PAPAZ,PAPAZ,PAPAZ,4
PAPAZ,PAPAZ,PAPAZ,PAPAZ,5
PAPAZ,PAPAZ,PAPAZ,PAPAZ,6
HOŞUR,ŞERİR,MURİS,SERİM,1
HOŞUR,HOŞUR,UYGUR,BODUR,2
HOŞUR,HOŞUR,LOPUR,ÇOPUR,3
HOŞUR,HOŞUR,BODUR,HOŞUR,4
HOŞUR,HOŞUR,HOŞUR,HOŞUR,5
HOŞUR,HOŞUR,HOŞUR,HOŞUR,6
BİDON,HİNDİ,İTMAM,HİTAN,1
BİDON,FİDAN,CİNSİ,BİZON,2
BİDON,BİDON,DİDON,BİDON,3
BİDON,BİDON,GİDON,BİDON,4
BİDON,BİDON,BİDON,BİDON,5
BİDON,BİDON,BİDON,BİDON,6
KANAL,KALAK,MAHAL,KELAM,1
KANAL,KAVAL,SAKAL,KORAL,2
KANAL,KANAL,KAVAL,KANAL,3
KANAL,KANAL,KANAL,KANAL,4
KANAL,KANAL,KANAL,KANAL,5
KANAL,KANAL,KANAL,KANAL,6
AÇLIK,KALAK,DALYA,KALIN,1
AÇLIK,AYLIK,ASLIK,AÇLIK,2
AÇLIK,ANLIK,ANLIK,AÇLIK,3
AÇLIK,ASLIK,AKLIK,AÇLIK,4
AÇLIK,AZLIK,AŞLIK,AÇLIK,5
AÇLIK,AŞLIK,AÇLIK,AÇLIK,6
DESEN,BARAN,ÖRGÜN,SATEN,1
DESEN,SEMEN,ZIBIN,DESEN,2
DESEN,DESEN,YAYAN,DESEN,3
DESEN,DESEN,MUSON,DESEN,4
DESEN,DESEN,DESEN,DESEN,5
DESEN,DESEN,DESEN,DESEN,6
RAHNE,KAPAK,FUAYE,KENAR,1
RAHNE,ÇARHA,RADDE,ARENA,2
RAHNE,NAHIR,RAHLE,RAHNE,3
RAHNE,RAHNE,RAHNE,RAHNE,4
RAHNE,RAHNE,RAHNE,RAHNE,5
RAHNE,RAHNE,RAHNE,RAHNE,6
MARKİ,KARMA,MASKE,TAKİM,1
MARKİ,MARKİ,MARKİ,KAİME,2
MARKİ,MARKİ,MARKİ,MARKİ,3
MARKİ,MARKİ,MARKİ,MARKİ,4
MARKİ,MARKİ,MARKİ,MARKİ,5
MARKİ,MARKİ,MARKİ,MARKİ,6
HURRA,HARİÇ,HURMA,HARİM,1
HURRA,HURMA,HURRA,HURDA,2
HURRA,HURRA,HURRA,HURRA,3
HURRA,HURRA,HURRA,HURRA,4
HURRA,HURRA,HURRA,HURRA,5
HURRA,HURRA,HURRA,HURRA,6
SARPA,KARHA,KURCA,KAROT,1
SARPA,CARTA,ZARTA,BARCI,2
SARPA,BARDA,PARPA,PARYA,3
SARPA,PARPA,SARPA,SARPA,4
SARPA,SARPA,SARPA,SARPA,5
SARPA,SARPA,SARPA,SARPA,6
PELİT,TELLİ,VERGİ,TEKİR,1
PELİT,PELİT,ŞEFİK,ŞEDİT,2
PELİT,PELİT,CENİN,GEÇİT,3
PELİT,PELİT,DELİL,PELİT,4
PELİT,PELİT,PELİT,PELİT,5
PELİT,PELİT,PELİT,PELİT,6
GALON,KARHA,HASSA,KALIM,1
GALON,SALLI,GADİR,SALİP,2
GALON,MALEN,GALOP,HALFA,3
GALON,GALON,GALON,GALON,4
GALON,GALON,GALON,GALON,5
GALON,GALON,GALON,GALON,6
ANGIN,KALAK,SIĞLA,KALIN,1
ANGIN,ANACA,KABIZ,ANGIN,2
ANGIN,ANGIN,ANGIN,ANGIN,3
ANGIN,ANGIN,ANGIN,ANGIN,4
ANGIN,ANGIN,ANGIN,ANGIN,5
ANGIN,ANGIN,ANGIN,ANGIN,6
SEPET,SERÇE,SEDYE,SEMAN,1
SEPET,SELEN,SEZON,SETER,2
SEPET,SEBEP,SEMER,SEPET,3
SEPET,SEPET,SEPET,SEPET,4
SEPET,SEPET,SEPET,SEPET,5
SEPET,SEPET,SEPET,SEPET,6
HIZLA,ŞAŞAA,ÇOPUR,SARIM,1
HIZLA,SORMA,GÜLLÜ,ADALI,2
HIZLA,ANACA,ŞANLI,HIZLA,3
HIZLA,ÇULHA,SIĞLA,HIZLA,4
HIZLA,HIZLA,HIZLA,HIZLA,5
HIZLA,HIZLA,HIZLA,HIZLA,6
ESPAS,TALAS,HASİS,TELİS,1
ESPAS,CİNAS,TERAS,ESANS,2
ESPAS,ABBAS,ESPAS,ESPAS,3
ESPAS,ESPAS,ESPAS,ESPAS,4
ESPAS,ESPAS,ESPAS,ESPAS,5
ESPAS,ESPAS,ESPAS,ESPAS,6
SEPET,RASAT,SÜTRE,SİRET,1
SEPET,SENET,SADET,SENET,2
